DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AW1,MW1,REM,EQD
07-27T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0190,1","+0174,1","99999,9",,,SYN042AAXX  27211 02602 45/// /1802 10190 20174;,
07-28T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0171,1","+0162,1","99999,9",,,SYN042AAXX  28001 02602 45/// /0000 10171 20162;,
07-28T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0150,1","+0141,1","99999,9",,,SYN042AAXX  28031 02602 45/// /0000 10150 20141;,
07-28T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0176,1","+0167,1","99999,9",,,SYN042AAXX  28061 02602 45/// /1801 10176 20167;,
07-28T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0167,1","+0158,1","99999,9","60,1",,SYN048AAXX  28091 02602 47/// /3602 10167 20158 760//;,
07-28T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0198,1","+0156,1","99999,9",,,SYN042AAXX  28121 02602 45/// /3602 10198 20156;,
07-28T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0193,1","+0147,1","99999,9",,,SYN042AAXX  28151 02602 45/// /3602 10193 20147;,
07-28T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0171,1","+0136,1","99999,9","60,1",,SYN048AAXX  28181 02602 47/// /3601 10171 20136 760//;,
07-28T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0127,1","+0119,1","99999,9",,,SYN042AAXX  28211 02602 45/// /1801 10127 20119;,
07-29T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0109,1","+0101,1","99999,9",,,SYN042AAXX  29001 02602 45/// /1801 10109 20101;,
07-29T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0097,1","+0090,1","99999,9",,,SYN042AAXX  29031 02602 45/// /1801 10097 20090;,
07-29T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0173,1","+0123,1","99999,9",,,SYN042AAXX  29061 02602 45/// /0501 10173 20123;,
07-29T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0195,1","+0107,1","99999,9",,,SYN042AAXX  29091 02602 45/// /0502 10195 20107;,
07-29T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0209,1","+0125,1","99999,9",,,SYN042AAXX  29121 02602 45/// /3602 10209 20125;,
07-29T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0202,1","+0133,1","99999,9",,,SYN042AAXX  29151 02602 45/// /3602 10202 20133;,
07-29T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0176,1","+0117,1","99999,9",,,SYN042AAXX  29181 02602 45/// /3601 10176 20117;,
07-29T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0127,1","+0117,1","99999,9",,,SYN042AAXX  29211 02602 45/// /0000 10127 20117;,
07-30T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0116,1","+0109,1","99999,9",,,SYN042AAXX  30001 02602 45/// /0000 10116 20109;,
07-30T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0103,1","+0096,1","99999,9",,,SYN042AAXX  30031 02602 45/// /0000 10103 20096;,
07-30T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0172,1","+0126,1","99999,9",,,SYN042AAXX  30061 02602 45/// /0501 10172 20126;,
07-30T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0208,1","+0127,1","99999,9",,,SYN042AAXX  30091 02602 45/// /0502 10208 20127;,
07-30T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0221,1","+0125,1","99999,9",,,SYN042AAXX  30121 02602 45/// /0503 10221 20125;,
07-30T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0215,1","+0136,1","99999,9",,,SYN042AAXX  30151 02602 45/// /3602 10215 20136;,
07-30T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","99999,9",,,SYN030AAXX  30181 02602 46/// /////;,
07-30T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0121,1","+0113,1","99999,9",,,SYN042AAXX  30211 02602 45/// /1801 10121 20113;,
07-31T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0107,1","+0099,1","99999,9",,,SYN042AAXX  31001 02602 45/// /1801 10107 20099;,
07-31T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0103,1","+0095,1","99999,9",,,SYN042AAXX  31031 02602 45/// /2301 10103 20095;,
07-31T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0198,1","+0146,1","99999,9",,,SYN042AAXX  31061 02602 45/// /0501 10198 20146;,
07-31T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0233,1","+0119,1","99999,9",,,SYN042AAXX  31091 02602 45/// /3602 10233 20119;,
07-31T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0249,1","+0120,1","99999,9",,,SYN042AAXX  31121 02602 45/// /3602 10249 20120;,
07-31T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0239,1","+0129,1","99999,9",,,SYN042AAXX  31151 02602 45/// /3602 10239 20129;,
07-31T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0193,1","+0138,1","99999,9",,,SYN042AAXX  31181 02602 45/// /0000 10193 20138;,
07-31T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0138,1","+0129,1","99999,9",,,SYN042AAXX  31211 02602 45/// /1801 10138 20129;,
08-01T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0125,1","+0117,1","99999,9",,,SYN042AAXX  01001 02602 45/// /1801 10125 20117;,
08-01T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0115,1","+0108,1","99999,9",,,SYN042AAXX  01031 02602 45/// /1801 10115 20108;,
08-01T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0208,1","+0141,1","99999,9",,,SYN042AAXX  01061 02602 45/// /2301 10208 20141;,
08-01T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0249,1","+0128,1","99999,9",,,SYN042AAXX  01091 02602 45/// /1801 10249 20128;,
08-01T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0268,1","+0147,1","99999,9",,,SYN042AAXX  01121 02602 45/// /3201 10268 20147;,
08-01T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0217,1","+0159,1","99999,9",,,SYN042AAXX  01181 02602 45/// /0000 10217 20159;,
08-01T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0189,1","+0167,1","99999,9",,,SYN042AAXX  01211 02602 45/// /1801 10189 20167;,
08-02T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0177,1","+0170,1","99999,9","60,1",,SYN048AAXX  02001 02602 47/// /0000 10177 20170 760//;,
08-02T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0173,1","+0155,1","99999,9",,,SYN042AAXX  02031 02602 45/// /0000 10173 20155;,
08-02T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0177,1","+0168,1","99999,9","60,1",,SYN048AAXX  02061 02602 47/// /0000 10177 20168 760//;,
08-02T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0170,1","+0162,1","99999,9","60,1",,SYN048AAXX  02091 02602 47/// /1801 10170 20162 760//;,
08-02T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0190,1","+0164,1","99999,9",,,SYN042AAXX  02121 02602 45/// /1802 10190 20164;,
08-02T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0197,1","+0172,1","99999,9",,,SYN042AAXX  02151 02602 45/// /1802 10197 20172;,
08-02T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0189,1","+0166,1","99999,9",,,SYN042AAXX  02181 02602 45/// /1801 10189 20166;,
08-02T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0153,1","+0145,1","99999,9",,,SYN042AAXX  02211 02602 45/// /0000 10153 20145;,
08-03T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0143,1","+0135,1","99999,9",,,SYN042AAXX  03001 02602 45/// /0000 10143 20135;,
08-03T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0135,1","+0127,1","99999,9",,,SYN042AAXX  03031 02602 45/// /0000 10135 20127;,
08-03T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0203,1","+0144,1","99999,9",,,SYN042AAXX  03091 02602 45/// /0502 10203 20144;,
08-03T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0207,1","+0129,1","99999,9",,,SYN042AAXX  03121 02602 45/// /3602 10207 20129;,
08-03T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0197,1","+0123,1","99999,9",,,SYN042AAXX  03151 02602 45/// /3602 10197 20123;,
08-03T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0166,1","+0118,1","99999,9",,,SYN042AAXX  03181 02602 45/// /0000 10166 20118;,
08-03T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0116,1","+0108,1","99999,9",,,SYN042AAXX  03211 02602 45/// /0000 10116 20108;,
08-04T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0119,1","+0111,1","99999,9",,,SYN042AAXX  04031 02602 45/// /0000 10119 20111;,
08-04T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0178,1","+0137,1","99999,9",,,SYN042AAXX  04061 02602 45/// /0000 10178 20137;,
08-04T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0202,1","+0123,1","99999,9",,,SYN042AAXX  04091 02602 45/// /0501 10202 20123;,
08-04T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0207,1","+0136,1","99999,9",,,SYN042AAXX  04121 02602 45/// /0502 10207 20136;,
08-04T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0177,1","+0131,1","99999,9",,,SYN042AAXX  04181 02602 45/// /3201 10177 20131;,
08-05T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0190,1","+0157,1","99999,9",,,SYN042AAXX  05061 02602 45/// /1801 10190 20157;,
08-05T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0201,1","+0143,1","99999,9",,,SYN042AAXX  05091 02602 45/// /3602 10201 20143;,
08-05T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0210,1","+0132,1","99999,9",,,SYN042AAXX  05121 02602 45/// /0502 10210 20132;,
08-07T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0227,1","+0117,1","99999,9",,,SYN042AAXX  07091 02602 45/// /1801 10227 20117;,
08-07T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0234,1","+0139,1","99999,9",,,SYN042AAXX  07121 02602 45/// /1802 10234 20139;,
08-07T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"140,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0233,1","+0142,1","99999,9",,,SYN042AAXX  07151 02602 45/// /1401 10233 20142;,
08-07T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0198,1","+0160,1","99999,9",,,SYN042AAXX  07181 02602 45/// /0000 10198 20160;,
08-07T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0151,1","+0143,1","99999,9",,,SYN042AAXX  07211 02602 45/// /0000 10151 20143;,
08-08T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0134,1","+0125,1","99999,9",,,SYN042AAXX  08001 02602 45/// /0000 10134 20125;,
08-08T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0116,1","+0108,1","99999,9",,,SYN042AAXX  08031 02602 45/// /0000 10116 20108;,
08-08T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0202,1","+0156,1","99999,9",,,SYN042AAXX  08061 02602 45/// /0501 10202 20156;,
08-08T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0253,1","+0146,1","99999,9",,,SYN042AAXX  08091 02602 45/// /1801 10253 20146;,
08-08T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0268,1","+0141,1","99999,9",,,SYN042AAXX  08121 02602 45/// /1801 10268 20141;,
08-08T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0263,1","+0138,1","99999,9",,,SYN042AAXX  08151 02602 45/// /2701 10263 20138;,
08-08T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0200,1","+0153,1","99999,9",,,SYN042AAXX  08181 02602 45/// /0000 10200 20153;,
08-08T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0146,1","+0138,1","99999,9",,,SYN042AAXX  08211 02602 45/// /0000 10146 20138;,
08-09T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0139,1","+0131,1","99999,9",,,SYN042AAXX  09001 02602 45/// /0000 10139 20131;,
08-09T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0155,1","+0144,1","99999,9",,,SYN042AAXX  09031 02602 45/// /3601 10155 20144;,
08-09T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0187,1","+0149,1","99999,9",,,SYN042AAXX  09061 02602 45/// /0502 10187 20149;,
08-09T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0236,1","+0120,1","99999,9",,,SYN042AAXX  09091 02602 45/// /0502 10236 20120;,
08-09T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0258,1","+0105,1","99999,9",,,SYN042AAXX  09121 02602 45/// /3602 10258 20105;,
08-09T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0245,1","+0149,1","99999,9",,,SYN042AAXX  09151 02602 45/// /3602 10245 20149;,
08-09T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0195,1","+0168,1","99999,9",,,SYN042AAXX  09181 02602 45/// /0000 10195 20168;,
08-09T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0148,1","+0139,1","99999,9",,,SYN042AAXX  09211 02602 45/// /1801 10148 20139;,
08-10T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0138,1","+0130,1","99999,9",,,SYN042AAXX  10001 02602 45/// /0000 10138 20130;,
08-10T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0125,1","+0118,1","99999,9",,,SYN042AAXX  10031 02602 45/// /0000 10125 20118;,
08-10T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0214,1","+0176,1","99999,9",,,SYN042AAXX  10061 02602 45/// /0000 10214 20176;,
08-10T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0240,1","+0155,1","99999,9",,,SYN042AAXX  10091 02602 45/// /0501 10240 20155;,
08-10T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0255,1","+0143,1","99999,9",,,SYN042AAXX  10121 02602 45/// /0502 10255 20143;,
08-10T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0241,1","+0158,1","99999,9",,,SYN042AAXX  10151 02602 45/// /3602 10241 20158;,
08-10T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0203,1","+0179,1","99999,9",,,SYN042AAXX  10181 02602 45/// /0000 10203 20179;,
08-10T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0161,1","+0151,1","99999,9",,,SYN042AAXX  10211 02602 45/// /2301 10161 20151;,
08-11T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0173,1","+0165,1","99999,9",,,SYN042AAXX  11001 02602 45/// /1802 10173 20165;,
08-11T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0175,1","+0167,1","99999,9",,,SYN042AAXX  11031 02602 45/// /1802 10175 20167;,
08-11T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0187,1","+0173,1","99999,9",,,SYN042AAXX  11061 02602 45/// /1801 10187 20173;,
08-11T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0266,1","+0155,1","99999,9",,,SYN042AAXX  11121 02602 45/// /1801 10266 20155;,
08-11T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0257,1","+0149,1","99999,9",,,SYN042AAXX  11151 02602 45/// /3601 10257 20149;,
08-11T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0213,1","+0162,1","99999,9",,,SYN042AAXX  11181 02602 45/// /0000 10213 20162;,
08-11T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0190,1","+0154,1","99999,9",,,SYN042AAXX  11211 02602 45/// /1802 10190 20154;,
08-12T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0194,1","+0158,1","99999,9",,,SYN042AAXX  12001 02602 45/// /1801 10194 20158;,
08-12T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0189,1","+0177,1","99999,9",,,SYN042AAXX  12031 02602 45/// /1801 10189 20177;,
08-12T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0197,1","+0183,1","99999,9",,,SYN042AAXX  12061 02602 45/// /1801 10197 20183;,
08-12T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0219,1","+0182,1","99999,9",,,SYN042AAXX  12091 02602 45/// /0501 10219 20182;,
08-12T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0244,1","+0160,1","99999,9",,,SYN042AAXX  12121 02602 45/// /3602 10244 20160;,
08-12T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0229,1","+0168,1","99999,9",,,SYN042AAXX  12151 02602 45/// /0501 10229 20168;,
08-12T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0201,1","+0169,1","99999,9",,,SYN042AAXX  12181 02602 45/// /0000 10201 20169;,
08-12T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0165,1","+0156,1","99999,9",,,SYN042AAXX  12211 02602 45/// /0000 10165 20156;,
08-13T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0148,1","+0141,1","99999,9",,,SYN042AAXX  13001 02602 45/// /0000 10148 20141;,
