DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,MA1,REM,EQD
01-11T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0033,1","+9999,9","99999,9","99999,9,09656,1",SYN054AAXX  11051 89266 46/// /1806 11033 39656 4//// 5////;,
01-11T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0019,1","+9999,9","99999,9",,SYN048AAXX  1114/ 89266 46/// ///// 11019 4//// 5////;,
01-11T17:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0015,1","+9999,9","99999,9",,SYN048AAXX  11171 89266 46/// /1808 11015 4//// 5////;,
01-11T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","99999,9,09626,1",SYN054AAXX  11191 89266 46/// /1908 11020 39626 4//// 5////;,
01-11T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0023,1","+9999,9","99999,9","99999,9,09620,1",SYN054AAXX  11211 89266 46/// /1909 11023 39620 4//// 5////;,
01-11T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0029,1","+9999,9","99999,9","99999,9,09615,1",SYN054AAXX  11221 89266 46/// /1807 11029 39615 4//// 5////;,
01-12T00:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0034,1","+9999,9","99999,9","99999,9,09609,1",SYN054AAXX  12001 89266 46/// /1907 11034 39609 4//// 5////;,
01-12T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0040,1","+9999,9","99999,9","99999,9,09601,1",SYN054AAXX  12031 89266 46/// /1806 11040 39601 4//// 5////;,
01-12T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0041,1","+9999,9","99999,9","99999,9,09601,1",SYN054AAXX  12041 89266 46/// /1807 11041 39601 4//// 5////;,
01-12T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0043,1","+9999,9","99999,9","99999,9,09595,1",SYN054AAXX  12051 89266 46/// /1807 11043 39595 4//// 5////;,
01-12T07:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0043,1","+9999,9","99999,9","99999,9,09589,1",SYN054AAXX  12071 89266 46/// /1806 11043 39589 4//// 5////;,
01-12T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0043,1","+9999,9","99999,9","99999,9,09585,1",SYN054AAXX  12081 89266 46/// /1807 11043 39585 4//// 5////;,
01-12T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0043,1","+9999,9","99999,9","99999,9,09585,1",SYN054AAXX  12091 89266 46/// /1807 11043 39585 4//// 5////;,
01-12T10:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0036,1","+9999,9","99999,9","99999,9,09583,1",SYN054AAXX  12101 89266 46/// /1805 11036 39583 4//// 5////;,
01-12T12:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0033,1","+9999,9","99999,9","99999,9,09581,1",SYN054AAXX  12121 89266 46/// /1805 11033 39581 4//// 5////;,
01-12T15:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"200,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0003,1","+9999,9","99999,9","99999,9,09579,1",SYN054AAXX  12151 89266 46/// /2004 11003 39579 4//// 5////;,
01-12T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"040,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0006,1","+9999,9","99999,9","99999,9,09577,1",SYN054AAXX  12191 89266 46/// /0404 10006 39577 4//// 5////;,
01-12T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"070,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0011,1","+9999,9","99999,9","99999,9,09578,1",SYN054AAXX  12201 89266 46/// /0702 10011 39578 4//// 5////;,
01-12T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"090,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0004,1","+9999,9","99999,9","99999,9,09576,1",SYN054AAXX  12211 89266 46/// /0904 10004 39576 4//// 5////;,
01-12T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"100,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09573,1",SYN054AAXX  12221 89266 46/// /1003 11006 39573 4//// 5////;,
01-12T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"100,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09567,1",SYN054AAXX  12231 89266 46/// /1004 11008 39567 4//// 5////;,
01-13T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"070,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09565,1",SYN054AAXX  13011 89266 46/// /0704 11008 39565 4//// 5////;,
01-13T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"080,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09565,1",SYN054AAXX  13021 89266 46/// /0803 11010 39565 4//// 5////;,
01-13T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09564,1",SYN054AAXX  13031 89266 46/// /0901 11011 39564 4//// 5////;,
01-13T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"070,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09560,1",SYN054AAXX  13051 89266 46/// /0703 11011 39560 4//// 5////;,
01-13T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"060,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09560,1",SYN054AAXX  13061 89266 46/// /0604 11010 39560 4//// 5////;,
01-13T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09564,1",SYN054AAXX  13081 89266 46/// /0501 11006 39564 4//// 5////;,
01-13T10:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"060,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0003,1","+9999,9","99999,9","99999,9,09566,1",SYN054AAXX  13101 89266 46/// /0603 11003 39566 4//// 5////;,
01-13T11:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"040,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0001,1","+9999,9","99999,9","99999,9,09569,1",SYN054AAXX  13111 89266 46/// /0404 11001 39569 4//// 5////;,
01-13T13:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"030,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0011,1","+9999,9","99999,9","99999,9,09573,1",SYN054AAXX  13131 89266 46/// /0303 10011 39573 4//// 5////;,
01-13T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"040,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0021,1","+9999,9","99999,9","99999,9,09575,1",SYN054AAXX  13141 89266 46/// /0402 10021 39575 4//// 5////;,
01-13T15:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"060,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0023,1","+9999,9","99999,9","99999,9,09578,1",SYN054AAXX  13151 89266 46/// /0602 10023 39578 4//// 5////;,
01-13T17:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"040,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0021,1","+9999,9","99999,9","99999,9,09579,1",SYN054AAXX  13171 89266 46/// /0403 10021 39579 4//// 5////;,
01-13T18:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0039,1","+9999,9","99999,9","99999,9,09582,1",SYN054AAXX  13181 89266 46/// /0501 10039 39582 4//// 5////;,
01-13T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","99999,9",,SYN042AAXX  13191 89266 46/// ///01 4//// 5////;,
01-13T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0018,1","+9999,9","99999,9","99999,9,09585,1",SYN054AAXX  13201 89266 46/// ///02 10018 39585 4//// 5////;,
01-13T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0011,1","+9999,9","99999,9","99999,9,09585,1",SYN054AAXX  13211 89266 46/// /0900 10011 39585 4//// 5////;,
01-13T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"120,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0015,1","+9999,9","99999,9","99999,9,09584,1",SYN054AAXX  13221 89266 46/// /1201 10015 39584 4//// 5////;,
01-13T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"110,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0001,1","+9999,9","99999,9","99999,9,09582,1",SYN054AAXX  13231 89266 46/// /1101 11001 39582 4//// 5////;,
01-14T00:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"110,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0001,1","+9999,9","99999,9","99999,9,09582,1",SYN054AAXX  14001 89266 46/// /1101 10001 39582 4//// 5////;,
01-14T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"120,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0003,1","+9999,9","99999,9","99999,9,09578,1",SYN054AAXX  14011 89266 46/// /1202 11003 39578 4//// 5////;,
01-14T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"100,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09574,1",SYN054AAXX  14031 89266 46/// /1002 11010 39574 4//// 5////;,
01-14T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"140,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0015,1","+9999,9","99999,9","99999,9,09570,1",SYN054AAXX  14041 89266 46/// /1402 11015 39570 4//// 5////;,
01-14T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"150,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09568,1",SYN054AAXX  14051 89266 46/// /1503 11014 39568 4//// 5////;,
01-14T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09563,1",SYN054AAXX  14061 89266 46/// /1603 11014 39563 4//// 5////;,
01-14T07:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9",,SYN048AAXX  14071 89266 46/// /15// 11014 4//// 5////;,
01-14T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"150,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0013,1","+9999,9","99999,9","99999,9,09556,1",SYN054AAXX  14081 89266 46/// /1503 11013 39556 4//// 5////;,
01-14T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"150,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09554,1",SYN054AAXX  14091 89266 46/// /1502 11011 39554 4//// 5////;,
01-14T11:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09551,1",SYN054AAXX  14111 89266 46/// /1703 11008 39551 4//// 5////;,
01-14T12:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0000,1","+9999,9","99999,9","99999,9,09549,1",SYN054AAXX  14121 89266 46/// /1703 10000 39549 4//// 5////;,
01-14T13:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9",,SYN048AAXX  1413/ 89266 46/// ///// 10030 4//// 5////;,
01-14T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0023,1","+9999,9","99999,9","99999,9,09550,1",SYN054AAXX  14141 89266 46/// /1602 10023 39550 4//// 5////;,
01-14T15:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0030,1","+9999,9","99999,9","99999,9,09550,1",SYN054AAXX  14151 89266 46/// /1702 10030 39550 4//// 5////;,
01-14T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"150,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0025,1","+9999,9","99999,9","99999,9,09551,1",SYN054AAXX  14161 89266 46/// /1503 10025 39551 4//// 5////;,
01-14T17:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0019,1","+9999,9","99999,9","99999,9,09550,1",SYN054AAXX  14171 89266 46/// /1703 10019 39550 4//// 5////;,
01-14T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0016,1","+9999,9","99999,9","99999,9,09550,1",SYN054AAXX  14191 89266 46/// /1703 10016 39550 4//// 5////;,
01-14T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0004,1","+9999,9","99999,9","99999,9,09553,1",SYN054AAXX  14201 89266 46/// /1804 10004 39553 4//// 5////;,
01-14T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0003,1","+9999,9","99999,9","99999,9,09555,1",SYN054AAXX  14211 89266 46/// /1803 11003 39555 4//// 5////;,
01-14T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"200,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09554,1",SYN054AAXX  14221 89266 46/// /2004 11006 39554 4//// 5////;,
01-14T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0001,1","+9999,9","99999,9","99999,9,09553,1",SYN054AAXX  14231 89266 46/// /1803 11001 39553 4//// 5////;,
01-15T00:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09554,1",SYN054AAXX  15001 89266 46/// /1804 11011 39554 4//// 5////;,
01-15T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","99999,9,09554,1",SYN054AAXX  15011 89266 46/// /1705 11020 39554 4//// 5////;,
01-15T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0025,1","+9999,9","99999,9","99999,9,09555,1",SYN054AAXX  15021 89266 46/// /1805 11025 39555 4//// 5////;,
01-15T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0024,1","+9999,9","99999,9","99999,9,09556,1",SYN054AAXX  15031 89266 46/// /1904 11024 39556 4//// 5////;,
01-15T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"220,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0025,1","+9999,9","99999,9","99999,9,09556,1",SYN054AAXX  15041 89266 46/// /2203 11025 39556 4//// 5////;,
01-15T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"220,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0029,1","+9999,9","99999,9","99999,9,09557,1",SYN054AAXX  15051 89266 46/// /2202 11029 39557 4//// 5////;,
01-15T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"220,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0021,1","+9999,9","99999,9","99999,9,09557,1",SYN054AAXX  15061 89266 46/// /2203 11021 39557 4//// 5////;,
01-15T07:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09561,1",SYN054AAXX  15071 89266 46/// /1903 11018 39561 4//// 5////;,
01-15T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0016,1","+9999,9","99999,9","99999,9,09563,1",SYN054AAXX  15081 89266 46/// /1903 11016 39563 4//// 5////;,
01-15T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09567,1",SYN054AAXX  15091 89266 46/// /1803 11014 39567 4//// 5////;,
01-15T10:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09569,1",SYN054AAXX  15101 89266 46/// /1803 11010 39569 4//// 5////;,
01-15T12:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0000,1","+9999,9","99999,9","99999,9,09574,1",SYN054AAXX  15121 89266 46/// /1703 10000 39574 4//// 5////;,
01-15T13:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","99999,9",,SYN042AAXX  15131 89266 46/// /18// 4//// 5////;,
01-15T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"200,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0010,1","+9999,9","99999,9","99999,9,09580,1",SYN054AAXX  15141 89266 46/// /2004 10010 39580 4//// 5////;,
01-15T15:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0014,1","+9999,9","99999,9","99999,9,09585,1",SYN054AAXX  15151 89266 46/// /1903 10014 39585 4//// 5////;,
01-15T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0015,1","+9999,9","99999,9","99999,9,09584,1",SYN054AAXX  15161 89266 46/// /1805 10015 39584 4//// 5////;,
01-15T17:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0010,1","+9999,9","99999,9","99999,9,09587,1",SYN054AAXX  15171 89266 46/// /1805 10010 39587 4//// 5////;,
01-15T18:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","+0005,1","+9999,9","99999,9","99999,9,09591,1",SYN054AAXX  15181 89266 46/// /1806 10005 39591 4//// 5////;,
01-15T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0004,1","+9999,9","99999,9",,SYN048AAXX  1519/ 89266 46/// ///// 10004 4//// 5////;,
01-15T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0001,1","+9999,9","99999,9","99999,9,09596,1",SYN054AAXX  15201 89266 46/// /1805 10001 39596 4//// 5////;,
01-15T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09601,1",SYN054AAXX  15221 89266 46/// /1806 11011 39601 4//// 5////;,
01-15T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09604,1",SYN054AAXX  15231 89266 46/// /1805 11011 39604 4//// 5////;,
01-16T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9",,SYN048AAXX  1601/ 89266 46/// ///// 11018 4//// 5////;,
01-16T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09603,1",SYN054AAXX  16021 89266 46/// /1806 11018 39603 4//// 5////;,
01-16T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0100,1","99999,9,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","99999,9,09604,1",SYN054AAXX  16031 89266 46/// /1810 11020 39604 4//// 5////;,
